symbol,signal_date,entry,risk_pct,t1,baseline_r,sweep_full_r,t1_then_sweep_r,baseline_reason,sweep_full_reason,t1_then_sweep_reason,t1_hit
POWERGRID,2017-01-03 03:45:00+00:00,105.77815246582031,6.308161136253335,,1.0663854317398263,0.09694392227054545,1.0663854317398263,trend_exit,sweep_reject,trend_exit,False
POWERGRID,2019-10-22 03:45:00+00:00,115.31253051757812,5.395818720028986,126.53440856933594,-1.0,-1.0,-1.0,stop,stop,stop,False
POWERGRID,2019-12-27 03:45:00+00:00,106.3125228881836,5.850712458555747,116.74690246582031,-1.0,1.3248517814784437,0.33877109643681835,stop,sweep_reject,stop_after_t1,True
POWERGRID,2020-03-03 03:45:00+00:00,107.2687759399414,5.615961073823858,118.68753051757812,-1.0,-1.0,-1.0,stop,stop,stop,False
POWERGRID,2020-10-23 03:45:00+00:00,95.65314483642578,9.338423117129215,112.24690246582031,6.571160544342071,1.287784381625983,2.076513431703798,trend_exit,sweep_reject,sweep_reject,True
POWERGRID,2023-04-17 03:45:00+00:00,177.6750030517578,7.864082724455043,,9.906953780856938,0.6387544936134929,9.906953780856938,trend_exit,sweep_reject,trend_exit,False
POWERGRID,2026-04-15 03:45:00+00:00,315.0,10.28548744530364,366.25,-1.026257200904487,0.12191664574816377,-1.026257200904487,stop,sweep_reject,stop,False
POWERGRID,2026-07-20 03:45:00+00:00,289.0,3.6569471825954727,323.8999938964844,-0.07569493659293978,-0.07569493659293978,-0.07569493659293978,open_at_end,open_at_end,open_at_end,False
RELIANCE,2017-03-31 03:45:00+00:00,306.7586364746094,7.325261636896483,,11.046232092718144,1.0853962520344014,11.046232092718144,trend_exit,sweep_reject,trend_exit,False
RELIANCE,2020-01-17 03:45:00+00:00,735.5806884765625,7.0745604451316515,,-1.0,-1.0,-1.0,stop,stop,stop,False
RELIANCE,2020-02-12 03:45:00+00:00,675.5775756835938,7.987065569062601,,-1.040847422745182,-1.040847422745182,-1.040847422745182,stop,stop,stop,False
RELIANCE,2020-11-10 03:45:00+00:00,964.0731811523438,12.481278719697562,,0.4984004840867614,0.4824838923519915,0.4984004840867614,trend_exit,sweep_reject,trend_exit,False
RELIANCE,2023-08-14 03:45:00+00:00,1275.5,3.819970413278939,,-1.0,-1.0,-1.0,stop,stop,stop,False
RELIANCE,2023-11-15 03:45:00+00:00,1175.550048828125,5.699081980139004,1291.4000244140625,3.3647740744625443,1.3127728144780937,1.8307177602169133,trend_exit,sweep_reject,sweep_reject,True
RELIANCE,2024-09-23 03:45:00+00:00,1488.5,3.0105450965774745,1605.8499755859375,-1.1587318311524855,-1.1587318311524855,-1.1587318311524855,stop,stop,stop,False
RELIANCE,2025-08-19 03:45:00+00:00,1413.0,3.8340445647597843,1551.0,-1.0,-1.0,-1.0,stop,stop,stop,False
RELIANCE,2025-10-16 03:45:00+00:00,1401.0,3.270723162604671,1551.0,-1.331214112973978,3.2516541448052907,3.5899134685937604,stop,sweep_reject,sweep_reject,True
SBIN,2017-01-16 03:45:00+00:00,257.45001220703125,6.528315422316424,288.79998779296875,0.06247268958200483,1.5291101373748999,1.9455995765878842,trend_exit,sweep_reject,sweep_reject,True
SBIN,2018-01-23 03:45:00+00:00,317.70001220703125,8.144589985190349,,-1.0,-1.0,-1.0,stop,stop,stop,False
SBIN,2019-05-14 03:45:00+00:00,316.20001220703125,4.24415101146037,339.6499938964844,-1.322652164120565,1.6915030933550634,1.7194464489350754,stop,sweep_reject,sweep_reject,True
SBIN,2021-02-02 03:45:00+00:00,333.75,19.677153479676633,,6.078648045941291,0.5519814251686305,6.078648045941291,trend_exit,sweep_reject,trend_exit,False
SBIN,2026-01-01 03:45:00+00:00,984.5,4.168757411190413,,-1.0,1.9419395711625231,-1.0,stop,sweep_reject,stop,False
SUNPHARMA,2018-08-01 03:45:00+00:00,575.9000244140625,4.4826770718181805,656.9500122070312,-1.0,0.41060129452098576,-1.0,stop,sweep_reject,stop,False
SUNPHARMA,2019-07-15 03:45:00+00:00,420.79998779296875,13.506839590773525,536.2999877929688,-1.0,0.3378096441579001,-1.0,stop,sweep_reject,stop,False
SUNPHARMA,2020-06-03 03:45:00+00:00,473.0,6.630098048526693,536.2999877929688,10.637630929206653,0.8211001692849585,1.9546963244261177,trend_exit,sweep_reject,sweep_reject,True
SUNPHARMA,2022-12-22 03:45:00+00:00,1012.0,3.9686606443244674,,-1.0,1.0706412662881541,-1.0,stop,sweep_reject,stop,False
SUNPHARMA,2023-09-15 03:45:00+00:00,1149.0,2.157128578422234,,-1.0,-1.0,-1.0,stop,stop,stop,False
SUNPHARMA,2023-09-29 03:45:00+00:00,1159.550048828125,3.6894278633264888,,-1.0,-1.0,-1.0,stop,stop,stop,False
SUNPHARMA,2023-11-07 03:45:00+00:00,1175.0,9.284196680874803,,4.942738626064806,3.996725215350248,4.942738626064806,trend_exit,sweep_reject,trend_exit,False
SUNPHARMA,2026-02-03 03:45:00+00:00,1714.9000244140625,7.91491797062834,1922.699951171875,1.666507536681122,0.5127714805678907,1.542735156854833,open_at_end,sweep_reject,sweep_reject,True
TATASTEEL,2017-05-17 03:45:00+00:00,46.50783920288086,12.594347370025613,,2.6961230325877668,2.6961230325877668,2.6961230325877668,trend_exit,trend_exit,trend_exit,False
TATASTEEL,2021-07-07 03:45:00+00:00,122.5,8.028049391143181,,-0.57909202051529,0.13218989188053173,-0.57909202051529,trend_exit,sweep_reject,trend_exit,False
TATASTEEL,2023-04-11 03:45:00+00:00,108.19999694824219,6.316009852737768,124.1500015258789,4.945915498816045,0.0,2.7326922355556613,trend_exit,sweep_reject,sweep_reject,True
TATASTEEL,2025-06-26 03:45:00+00:00,161.0,6.721919211224317,178.19000244140625,2.002348699671442,0.554411315790775,1.9584579448320945,open_at_end,sweep_reject,sweep_reject,True
TCS,2017-12-29 03:45:00+00:00,1341.1500244140625,7.230865883086423,,7.783307363648629,2.2361025113435247,7.783307363648629,trend_exit,sweep_reject,trend_exit,False
TCS,2020-09-03 03:45:00+00:00,2275.0,2.7375688346252027,,16.70126948042798,0.9786489015157367,16.70126948042798,trend_exit,sweep_reject,trend_exit,False
TCS,2023-01-03 03:45:00+00:00,3306.699951171875,4.489468962675036,3547.949951171875,-1.0521826382117625,1.335774223795446,0.28645394599882823,stop,sweep_reject,stop_after_t1,True
TCS,2023-09-04 03:45:00+00:00,3420.0,2.1655910813818435,3549.89990234375,-1.0,3.038621114125202,2.396263457183883,stop,sweep_reject,sweep_reject,True
TCS,2023-11-15 03:45:00+00:00,3430.050048828125,3.6019584144390797,3679.0,1.5779163609943436,0.8737421738180772,2.739804165047887,trend_exit,sweep_reject,sweep_reject,True
TCS,2026-02-03 03:45:00+00:00,3120.0,1.4212911417196095,3489.89990234375,-2.931606723183716,-2.931606723183716,-2.931606723183716,stop,stop,stop,False
TECHM,2018-07-31 03:45:00+00:00,684.4000244140625,10.81145083088862,,0.5757253550798882,0.6095120736848362,0.5757253550798882,trend_exit,sweep_reject,trend_exit,False
TECHM,2020-01-13 03:45:00+00:00,785.8499755859375,3.373735772415553,825.7000122070312,-1.0,-1.0,0.25153293729287685,stop,stop,stop_after_t1,True
TECHM,2021-03-15 03:45:00+00:00,1032.0,11.624965350889289,,2.078859446279699,-0.025423505201567515,2.078859446279699,trend_exit,sweep_reject,trend_exit,False
TECHM,2023-05-19 03:45:00+00:00,1072.0,3.7323048475708753,1136.800048828125,10.072404349970684,0.3311646591491602,3.3091478457678107,trend_exit,sweep_reject,sweep_reject,True
TVSMOTOR,2017-07-07 03:45:00+00:00,576.3499755859375,9.185387020047344,,-1.0,0.6922939390759403,-1.0,stop,sweep_reject,stop,False
TVSMOTOR,2021-01-04 03:45:00+00:00,492.6000061035156,9.865075701550056,575.6500244140625,0.21401206094039296,0.5833891148664112,2.4945796749453,trend_exit,sweep_reject,sweep_reject,True
TVSMOTOR,2022-03-31 03:45:00+00:00,621.2999877929688,3.7299670104770435,681.5999755859375,-1.0,2.5265068092561203,0.8010107730141314,stop,sweep_reject,stop_after_t1,True
TVSMOTOR,2022-05-23 03:45:00+00:00,694.9500122070312,15.581956682448329,,11.595133684018629,3.657416709202627,11.595133684018629,trend_exit,sweep_reject,trend_exit,False
TVSMOTOR,2024-07-26 03:45:00+00:00,2529.0,6.93593089690836,,-1.0,-1.0,-1.0,stop,stop,stop,False
TVSMOTOR,2025-01-02 03:45:00+00:00,2514.0,7.440577464857505,2848.0,-1.0,-1.0,-1.0,stop,stop,stop,False
TVSMOTOR,2025-04-15 03:45:00+00:00,2589.0,14.53215136562482,,2.128974956863647,0.7056714744660403,2.128974956863647,trend_exit,sweep_reject,trend_exit,False
ULTRACEMCO,2017-04-25 03:45:00+00:00,4238.0,7.576535320777047,,-1.0,-1.0,-1.0,stop,stop,stop,False
ULTRACEMCO,2017-07-11 03:45:00+00:00,4170.0,8.089806949083588,,-1.0,-1.0,-1.0,stop,stop,stop,False
ULTRACEMCO,2017-10-25 03:45:00+00:00,4460.0,13.165064751223676,,-1.0371926593760343,0.11581133142458182,-1.0371926593760343,stop,sweep_reject,stop,False
ULTRACEMCO,2019-09-20 03:45:00+00:00,4360.0,12.388974410990746,,-1.0,0.18059451632021722,-1.0,stop,sweep_reject,stop,False
ULTRACEMCO,2021-05-07 03:45:00+00:00,6590.0,6.970648189390046,,0.26776051368506587,0.26776051368506587,0.26776051368506587,trend_exit,trend_exit,trend_exit,False
ULTRACEMCO,2023-01-13 03:45:00+00:00,7270.0,5.391050722913388,7946.0,-1.0,-1.0,-1.0,stop,stop,stop,False
ULTRACEMCO,2023-02-17 03:45:00+00:00,7301.0,9.75498823240945,,4.750062162920172,0.16680406431690903,4.750062162920172,trend_exit,sweep_reject,trend_exit,False
ULTRACEMCO,2025-06-27 03:45:00+00:00,12215.0,7.50570142096954,,-1.0,0.5071870982821077,-1.0,stop,sweep_reject,stop,False
ULTRACEMCO,2026-01-01 03:45:00+00:00,11903.0,4.246708512859905,12800.0,-1.0,1.268087271082975,1.5767013339362417,stop,sweep_reject,sweep_reject,True
WIPRO,2017-05-16 03:45:00+00:00,96.9375228881836,6.743297673002196,,1.1760367133317045,1.23914205605792,1.1760367133317045,trend_exit,sweep_reject,trend_exit,False
WIPRO,2018-10-29 03:45:00+00:00,123.37503051757812,7.694419628336013,,-1.0112728982117287,0.0750555234326334,-1.0112728982117287,stop,sweep_reject,stop,False
WIPRO,2018-12-05 03:45:00+00:00,124.96878051757812,9.505414673705305,,0.1415312064310287,1.7725874633209484,0.1415312064310287,trend_exit,sweep_reject,trend_exit,False
WIPRO,2020-09-11 03:45:00+00:00,146.625,6.669472083585466,,14.656237812244099,3.4691286946443882,14.656237812244099,trend_exit,sweep_reject,trend_exit,False
WIPRO,2023-09-04 03:45:00+00:00,217.89999389648438,6.538219431216596,244.0,-1.0,-1.0,-1.0,stop,stop,stop,False
WIPRO,2023-11-15 03:45:00+00:00,195.8249969482422,4.3674215946017245,211.97500610351562,9.725223255045954,1.657409849850183,3.9652140774743003,trend_exit,sweep_reject,sweep_reject,True
YESBANK,2017-06-05 03:45:00+00:00,305.0,7.882246102326369,,-1.0,-1.0,-1.0,stop,stop,stop,False
YESBANK,2017-07-03 03:45:00+00:00,301.55999755859375,7.285262822400945,,0.24761681864560353,0.07464982123671719,0.24761681864560353,trend_exit,sweep_reject,trend_exit,False
YESBANK,2022-07-11 03:45:00+00:00,13.149999618530273,7.053229263581685,16.25,2.47978558484217,4.474394946829899,4.204854086007343,trend_exit,sweep_reject,sweep_reject,True
YESBANK,2023-11-08 03:45:00+00:00,18.350000381469727,14.737254675732544,24.75,0.8468034680024125,2.144743054827965,3.374272922357089,trend_exit,sweep_reject,sweep_reject,True
YESBANK,2026-01-02 03:45:00+00:00,22.350000381469727,5.5167819916642635,24.299999237060547,-1.0,0.43795511718313895,-1.0,stop,sweep_reject,stop,False
