symbol,signal_date,entry_date,entry,stop,risk_pct,t1,t1_kind,t2,t2_kind,t1_r,t2_r,n_pool,nearest_pool_r,baseline_r,baseline_reason,baseline_hit_t1,baseline_hit_t2,baseline_bars,baseline_open,t1t2_r,t1t2_reason,t1t2_hit_t1,t1t2_hit_t2,t1t2_bars,t1t2_open,t1run_r,t1run_reason,t1run_hit_t1,t1run_hit_t2,t1run_bars,t1run_open,t1t2_be_r,t1t2_be_reason,t1t2_be_hit_t1,t1t2_be_hit_t2,t1t2_be_bars,t1t2_be_open,t1run_be_r,t1run_be_reason,t1run_be_hit_t1,t1run_be_hit_t2,t1run_be_bars,t1run_be_open,t1run_trail_r,t1run_trail_reason,t1run_trail_hit_t1,t1run_trail_hit_t2,t1run_trail_bars,t1run_trail_open
ITC,2018-07-05 03:45:00+00:00,2018-07-06 03:45:00+00:00,262.6351318359375,248.88539308820452,5.235300643754752,278.0899353027344,daily_swing,327.3430480957031,daily_swing,1.1240070629956533,4.706119690487538,15,0.12955901348920817,-0.5077289296038285,trend_exit,False,False,254,False,0.3081390666959124,trend_exit,True,False,254,False,0.3081390666959124,trend_exit,True,False,254,False,0.5620035314978267,stop_after_t1,True,False,61,False,0.5620035314978267,stop_after_t1,True,False,61,False,1.761293896337491,stop_after_t1,True,False,40,False
ITC,2020-07-23 03:45:00+00:00,2020-07-24 03:45:00+00:00,193.54595947265625,187.31212528773716,3.220854727168713,200.767822265625,daily_swing,211.74505615234375,daily_swing,1.1584945282054344,2.9194066027156786,27,1.1584945282054344,-1.1662171396936662,stop,False,False,3,False,-1.1662171396936662,stop,False,False,3,False,-1.1662171396936662,stop,False,False,3,False,-1.1662171396936662,stop,False,False,3,False,-1.1662171396936662,stop,False,False,3,False,-1.1662171396936662,stop,False,False,3,False
ITC,2020-11-05 03:45:00+00:00,2020-11-06 03:45:00+00:00,169.9545440673828,156.99404591151645,7.625861507255635,186.0833740234375,prev_month,199.99749755859375,daily_swing,1.2444606497439477,2.3180400266954613,34,1.2444606497439477,17.117834858364485,trend_exit,False,False,808,False,1.7812503382197045,t2,True,True,22,False,9.181147754054216,trend_exit,True,False,808,False,1.7812503382197045,t2,True,True,22,False,9.181147754054216,trend_exit,True,False,808,False,2.08214951005099,stop_after_t1,True,False,72,False
ITC,2024-12-24 03:45:00+00:00,2024-12-26 03:45:00+00:00,462.7289123535156,434.0099681309291,6.206429608324499,500.4751892089844,prev_month,,,1.3143337221213909,,9,0.10896939872612504,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False
ITC,2025-01-31 03:45:00+00:00,2025-02-01 03:45:00+00:00,448.0,433.3242917742048,3.2758277289721374,472.7913818359375,daily_swing,480.8798828125,daily_swing,1.689280098412029,2.240429034607525,9,1.689280098412029,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False
ITC,2025-04-09 03:45:00+00:00,2025-04-11 03:45:00+00:00,420.0,400.96072627476286,4.533160410770747,471.5,daily_swing,472.7913818359375,daily_swing,2.704935111665272,2.7727623751719537,13,2.704935111665272,-1.0,stop,False,False,91,False,-1.0,stop,False,False,91,False,-1.0,stop,False,False,91,False,-1.0,stop,False,False,91,False,-1.0,stop,False,False,91,False,-1.0,stop,False,False,91,False
ITC,2025-10-16 03:45:00+00:00,2025-10-17 03:45:00+00:00,405.3500061035156,397.53678545270645,1.9275244931941315,417.04998779296875,daily_swing,427.0,daily_swing,1.497459525636387,2.770943617756681,23,0.3391679327794141,-1.0,stop,False,False,51,False,0.24872976281819348,stop_after_t1,True,False,51,False,0.24872976281819348,stop_after_t1,True,False,51,False,0.7487297628181935,stop_after_t1,True,False,13,False,0.7487297628181935,stop_after_t1,True,False,13,False,0.6047430446287501,stop_after_t1,True,False,18,False
KOTAKBANK,2017-07-14 03:45:00+00:00,2017-07-17 03:45:00+00:00,196.60000610351562,186.86063973563057,4.953899321222297,,,,,,,2,0.4445860653259212,8.852732094051635,trend_exit,False,False,525,False,8.852732094051635,trend_exit,False,False,525,False,8.852732094051635,trend_exit,False,False,525,False,8.852732094051635,trend_exit,False,False,525,False,8.852732094051635,trend_exit,False,False,525,False,8.852732094051635,trend_exit,False,False,525,False
KOTAKBANK,2020-01-31 03:45:00+00:00,2020-02-03 03:45:00+00:00,329.1199951171875,314.34986964634487,4.4877630317123485,346.9599914550781,daily_swing,,,1.207843249071117,,3,1.207843249071117,-1.0,stop,False,False,24,False,0.10392162453555853,stop_after_t1,True,False,24,False,0.10392162453555853,stop_after_t1,True,False,24,False,0.6039216245355585,stop_after_t1,True,False,18,False,0.6039216245355585,stop_after_t1,True,False,18,False,0.7257894485639432,stop_after_t1,True,False,14,False
KOTAKBANK,2020-10-13 03:45:00+00:00,2020-10-14 03:45:00+00:00,267.04998779296875,245.4573523385184,8.085615593133857,300.29998779296875,prev_month,335.29998779296875,daily_swing,1.5398768746937288,3.1607999006871275,9,0.9887633285225166,3.054282667169219,trend_exit,False,False,199,False,2.350338387690428,t2,True,True,16,False,2.297079770931474,trend_exit,True,False,199,False,2.350338387690428,t2,True,True,16,False,2.297079770931474,trend_exit,True,False,199,False,3.5234236224450424,stop_after_t1,True,False,62,False
KOTAKBANK,2022-03-17 03:45:00+00:00,2022-03-21 03:45:00+00:00,363.1300048828125,333.32150987897603,8.208766723492353,395.0,daily_swing,425.5199890136719,daily_swing,1.0691581414320215,2.0930269751233515,15,0.6521631648596901,-1.0376234248592704,stop,False,False,61,False,-1.0376234248592704,stop,False,False,61,False,-1.0376234248592704,stop,False,False,61,False,-1.0376234248592704,stop,False,False,61,False,-1.0376234248592704,stop,False,False,61,False,-1.0376234248592704,stop,False,False,61,False
KOTAKBANK,2024-08-20 03:45:00+00:00,2024-08-21 03:45:00+00:00,360.0,348.2793613978795,3.2557329450334764,374.0,daily_swing,383.79998779296875,prev_month,1.194474164357145,2.0306050379083285,21,0.5093580156650358,-1.0,stop,False,False,42,False,1.6125396011327369,t2,True,True,22,False,0.09723708217857252,stop_after_t1,True,False,42,False,1.6125396011327369,t2,True,True,22,False,0.5972370821785725,stop_after_t1,True,False,31,False,0.33615936598313156,stop_after_t1,True,False,42,False
KOTAKBANK,2024-11-25 03:45:00+00:00,2024-11-26 03:45:00+00:00,359.0,335.1712121146066,6.637545371975881,383.20001220703125,daily_swing,412.8800048828125,prev_month,1.0155788168253994,2.2611307441214796,17,1.0155788168253994,1.787753800503995,trend_exit,False,False,173,False,1.6383547804734395,t2,True,True,81,False,1.4016663086646972,trend_exit,True,False,173,False,1.6383547804734395,t2,True,True,81,False,1.4016663086646972,trend_exit,True,False,173,False,0.9692058753378688,stop_after_t1,True,False,67,False
LT,2017-05-25 03:45:00+00:00,2017-05-26 03:45:00+00:00,1180.0,1132.745720563616,4.004599952235929,,,,,,,0,,-1.0,stop,False,False,21,False,-1.0,stop,False,False,21,False,-1.0,stop,False,False,21,False,-1.0,stop,False,False,21,False,-1.0,stop,False,False,21,False,-1.0,stop,False,False,21,False
LT,2017-09-08 03:45:00+00:00,2017-09-11 03:45:00+00:00,1180.0,1111.1979073660714,5.830685816434629,,,,,,,7,0.08720664983147909,0.23109797689818615,trend_exit,False,False,276,False,0.23109797689818615,trend_exit,False,False,276,False,0.23109797689818615,trend_exit,False,False,276,False,0.23109797689818615,trend_exit,False,False,276,False,0.23109797689818615,trend_exit,False,False,276,False,0.23109797689818615,trend_exit,False,False,276,False
LT,2019-02-28 03:45:00+00:00,2019-03-01 03:45:00+00:00,1300.300048828125,1198.257119315011,7.84764482667508,1445.0,prev_month,,,1.4180301551738486,,10,0.3356430490913965,-1.084347783251778,stop,False,False,242,False,0.16684118596103525,stop_after_t1,True,False,242,False,0.16684118596103525,stop_after_t1,True,False,242,False,0.7090150775869243,stop_after_t1,True,False,114,False,0.7090150775869243,stop_after_t1,True,False,114,False,1.6654750307813744,stop_after_t1,True,False,68,False
LT,2021-05-14 03:45:00+00:00,2021-05-17 03:45:00+00:00,1433.0,1315.8818097795759,8.172937210078448,1565.0,daily_swing,,,1.127066596158695,,12,0.12679478361122956,1.6641311144515454,trend_exit,False,False,203,False,1.3955988553051202,trend_exit,True,False,203,False,1.3955988553051202,trend_exit,True,False,203,False,1.3955988553051202,trend_exit,True,False,203,False,1.3955988553051202,trend_exit,True,False,203,False,0.7556469224245796,stop_after_t1,True,False,24,False
LT,2022-10-25 03:45:00+00:00,2022-10-27 03:45:00+00:00,1952.0999755859375,1853.3796927315848,5.057132528507976,2078.550048828125,daily_swing,,,1.2808925337941548,,8,0.43456140089625944,13.815803449695304,trend_exit,False,False,494,False,7.54834799174473,trend_exit,True,False,494,False,7.54834799174473,trend_exit,True,False,494,False,7.54834799174473,trend_exit,True,False,494,False,7.54834799174473,trend_exit,True,False,494,False,1.2223936696591857,stop_after_t1,True,False,40,False
LT,2025-08-12 03:45:00+00:00,2025-08-13 03:45:00+00:00,3696.0,3570.5,3.3955627705627704,3963.5,daily_swing,,,2.1314741035856573,,6,0.28207093500996017,-1.0,stop,False,False,8,False,-1.0,stop,False,False,8,False,-1.0,stop,False,False,8,False,-1.0,stop,False,False,8,False,-1.0,stop,False,False,8,False,-1.0,stop,False,False,8,False
LT,2025-09-16 03:45:00+00:00,2025-09-17 03:45:00+00:00,3672.0,3511.20418875558,4.378970894455878,3963.5,daily_swing,,,1.8128581692771928,,8,0.34764526458203937,-1.0,stop,False,False,121,False,0.4064290846385964,stop_after_t1,True,False,121,False,0.4064290846385964,stop_after_t1,True,False,121,False,0.9064290846385964,stop_after_t1,True,False,121,False,0.9064290846385964,stop_after_t1,True,False,121,False,1.869141033601117,stop_after_t1,True,False,52,False
M&M,2017-05-31 03:45:00+00:00,2017-06-01 03:45:00+00:00,715.0,648.2887494768415,9.330244828413772,,,,,,,5,0.18550094478747753,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False
M&M,2017-10-16 03:45:00+00:00,2017-10-17 03:30:00+00:00,686.9500122070312,610.608929007394,11.113047797228921,,,,,,,11,0.09595111701357222,-0.19648660159528974,trend_exit,False,False,318,False,-0.19648660159528974,trend_exit,False,False,318,False,-0.19648660159528974,trend_exit,False,False,318,False,-0.19648660159528974,trend_exit,False,False,318,False,-0.19648660159528974,trend_exit,False,False,318,False,-0.19648660159528974,trend_exit,False,False,318,False
M&M,2020-10-06 03:45:00+00:00,2020-10-07 03:45:00+00:00,629.9000244140625,564.9235713413783,10.315359668881701,695.5,daily_swing,805.8499755859375,prev_month,1.0095961303482635,2.7079032919056574,27,0.5648192450705423,0.9334144988040786,trend_exit,False,False,352,False,1.8587497111269604,t2,True,True,68,False,0.971505314576171,trend_exit,True,False,352,False,1.8587497111269604,t2,True,True,68,False,0.971505314576171,trend_exit,True,False,352,False,1.1061694826896882,stop_after_t1,True,False,48,False
M&M,2022-10-25 03:45:00+00:00,2022-10-27 03:45:00+00:00,1283.300048828125,1193.554643031529,6.99332988248143,,,,,,,4,0.44236193284203496,-1.0,stop,False,False,94,False,-1.0,stop,False,False,94,False,-1.0,stop,False,False,94,False,-1.0,stop,False,False,94,False,-1.0,stop,False,False,94,False,-1.0,stop,False,False,94,False
M&M,2023-09-18 03:45:00+00:00,2023-09-20 03:45:00+00:00,1620.0999755859375,1509.5364772251673,6.824486144491357,,,,,,,0,,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False
M&M,2023-11-16 03:45:00+00:00,2023-11-17 03:45:00+00:00,1575.0,1446.6314296177454,8.150385421095528,,,,,,,4,0.17917158328951427,7.68100787493309,trend_exit,False,False,319,False,7.68100787493309,trend_exit,False,False,319,False,7.68100787493309,trend_exit,False,False,319,False,7.68100787493309,trend_exit,False,False,319,False,7.68100787493309,trend_exit,False,False,319,False,7.68100787493309,trend_exit,False,False,319,False
M&M,2025-10-16 03:45:00+00:00,2025-10-17 03:45:00+00:00,3561.0,3388.608527483259,4.841097234393176,,,,,,,3,0.6856484804397533,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False,-1.0,stop,False,False,68,False
M&M,2026-02-10 03:45:00+00:00,2026-02-11 03:45:00+00:00,3704.699951171875,3271.9014805385045,11.682416291134917,,,,,,,3,0.058225601248074244,-1.0737097811178005,stop,False,False,14,False,-1.0737097811178005,stop,False,False,14,False,-1.0737097811178005,stop,False,False,14,False,-1.0737097811178005,stop,False,False,14,False,-1.0737097811178005,stop,False,False,14,False,-1.0737097811178005,stop,False,False,14,False
MARUTI,2017-10-26 03:45:00+00:00,2017-10-27 03:45:00+00:00,8123.9501953125,7678.978927176339,5.477277155058238,,,,,,,3,0.17090947243863136,0.6563340727836232,trend_exit,False,False,140,False,0.6563340727836232,trend_exit,False,False,140,False,0.6563340727836232,trend_exit,False,False,140,False,0.6563340727836232,trend_exit,False,False,140,False,0.6563340727836232,trend_exit,False,False,140,False,0.6563340727836232,trend_exit,False,False,140,False
MARUTI,2018-08-28 03:45:00+00:00,2018-08-29 03:45:00+00:00,9421.0,9034.953599330358,4.097722117287359,9929.0,daily_swing,,,1.315903992677604,,7,0.07253014132868683,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False
MARUTI,2019-12-23 03:45:00+00:00,2019-12-24 03:45:00+00:00,7397.0,6850.438305664063,7.388964368472858,7949.75,daily_swing,9118.9501953125,prev_month,1.011322245463216,3.150513863589798,17,0.4610641444716968,-1.1288753061072894,stop,False,False,28,False,-1.1288753061072894,stop,False,False,28,False,-1.1288753061072894,stop,False,False,28,False,-1.1288753061072894,stop,False,False,28,False,-1.1288753061072894,stop,False,False,28,False,-1.1288753061072894,stop,False,False,28,False
MARUTI,2021-05-12 03:45:00+00:00,2021-05-14 03:45:00+00:00,6840.0,6385.857502092634,6.639510203324068,7387.0,daily_swing,7799.0,daily_swing,1.2044677662198755,2.1116720069558697,22,0.2186534075649416,3.8410859997973894,trend_exit,False,False,399,False,1.6580698865878727,t2,True,True,103,False,2.5227768830086323,trend_exit,True,False,399,False,0.6022338831099378,stop_after_t1,True,False,65,False,0.6022338831099378,stop_after_t1,True,False,65,False,0.9374262475279009,stop_after_t1,True,False,52,False
MARUTI,2023-07-05 03:45:00+00:00,2023-07-06 03:45:00+00:00,9999.9501953125,9283.64285016741,7.163109127092052,,,,,,,0,,-1.0,stop,False,False,27,False,-1.0,stop,False,False,27,False,-1.0,stop,False,False,27,False,-1.0,stop,False,False,27,False,-1.0,stop,False,False,27,False,-1.0,stop,False,False,27,False
MARUTI,2023-08-31 03:45:00+00:00,2023-09-01 03:45:00+00:00,9999.0,9239.056110491072,7.600198914980777,,,,,,,0,,1.9093514929603939,trend_exit,False,False,283,False,1.9093514929603939,trend_exit,False,False,283,False,1.9093514929603939,trend_exit,False,False,283,False,1.9093514929603939,trend_exit,False,False,283,False,1.9093514929603939,trend_exit,False,False,283,False,1.9093514929603939,trend_exit,False,False,283,False
MARUTI,2025-12-02 03:45:00+00:00,2025-12-03 03:45:00+00:00,16219.0,15594.1,3.8528885874591507,,,,,,,4,0.475276044167067,-1.0,stop,False,False,36,False,-1.0,stop,False,False,36,False,-1.0,stop,False,False,36,False,-1.0,stop,False,False,36,False,-1.0,stop,False,False,36,False,-1.0,stop,False,False,36,False
NESTLEIND,2017-12-07 03:45:00+00:00,2017-12-08 03:45:00+00:00,390.0,370.3791425432478,5.030989091474928,,,,,,,2,0.4437873845658731,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False
NESTLEIND,2018-02-27 03:45:00+00:00,2018-02-28 03:45:00+00:00,387.95001220703125,373.1495293753488,3.815048940837287,,,,,,,6,0.7089290798892468,27.16465350254151,trend_exit,False,False,635,False,27.16465350254151,trend_exit,False,False,635,False,27.16465350254151,trend_exit,False,False,635,False,27.16465350254151,trend_exit,False,False,635,False,27.16465350254151,trend_exit,False,False,635,False,27.16465350254151,trend_exit,False,False,635,False
NESTLEIND,2021-03-30 03:45:00+00:00,2021-03-31 03:45:00+00:00,864.9500122070312,801.5798758370536,7.3264507168779165,931.5,daily_swing,,,1.0501790213047035,,7,0.27378788463768006,1.0265085656938389,trend_exit,False,False,208,False,1.0383437934992712,trend_exit,True,False,208,False,1.0383437934992712,trend_exit,True,False,208,False,1.0383437934992712,trend_exit,True,False,208,False,1.0383437934992712,trend_exit,True,False,208,False,1.5788191966140155,stop_after_t1,True,False,118,False
NESTLEIND,2022-10-19 03:45:00+00:00,2022-10-20 03:45:00+00:00,985.9500122070312,918.6387438092913,6.82704676346267,,,,,,,11,0.2458724696016045,-1.0,stop,False,False,97,False,-1.0,stop,False,False,97,False,-1.0,stop,False,False,97,False,-1.0,stop,False,False,97,False,-1.0,stop,False,False,97,False,-1.0,stop,False,False,97,False
NESTLEIND,2023-03-31 03:45:00+00:00,2023-04-03 03:45:00+00:00,989.2000122070312,892.1789646693638,9.808031372866758,,,,,,,13,0.008168129378754932,1.9869396205402068,trend_exit,False,False,285,False,1.9869396205402068,trend_exit,False,False,285,False,1.9869396205402068,trend_exit,False,False,285,False,1.9869396205402068,trend_exit,False,False,285,False,1.9869396205402068,trend_exit,False,False,285,False,1.9869396205402068,trend_exit,False,False,285,False
NESTLEIND,2025-06-27 03:45:00+00:00,2025-06-30 03:45:00+00:00,1234.0,1152.8467843191963,6.576435630535143,1355.0,prev_month,,,1.491006844090121,,9,0.08625659428620534,-1.0,stop,False,False,19,False,-1.0,stop,False,False,19,False,-1.0,stop,False,False,19,False,-1.0,stop,False,False,19,False,-1.0,stop,False,False,19,False,-1.0,stop,False,False,19,False
NESTLEIND,2025-08-18 03:45:00+00:00,2025-08-19 03:45:00+00:00,1149.5999755859375,1107.588880266462,3.6544099001100783,1245.0,daily_swing,1257.5,daily_swing,2.270829258046906,2.568369703135117,9,2.270829258046906,1.5186475939975912,trend_exit,False,False,143,False,2.4195994805910113,t2,True,True,41,False,1.8947384260222486,trend_exit,True,False,143,False,2.4195994805910113,t2,True,True,41,False,1.8947384260222486,trend_exit,True,False,143,False,2.4422128449845566,stop_after_t1,True,False,51,False
NESTLEIND,2026-07-01 03:45:00+00:00,2026-07-02 03:45:00+00:00,1459.0,1377.3878304617745,5.593705931338282,,,,,,,3,0.47909491693666884,-0.1899226559923775,open_at_end,False,False,16,True,-0.1899226559923775,open_at_end,False,False,16,True,-0.1899226559923775,open_at_end,False,False,16,True,-0.1899226559923775,open_at_end,False,False,16,True,-0.1899226559923775,open_at_end,False,False,16,True,-0.1899226559923775,open_at_end,False,False,16,True
NTPC,2017-10-06 03:45:00+00:00,2017-10-09 03:45:00+00:00,145.7916717529297,136.4985116141183,6.374273665343731,,,,,,,4,0.3317846890632276,-1.1612488746276979,stop,False,False,82,False,-1.1612488746276979,stop,False,False,82,False,-1.1612488746276979,stop,False,False,82,False,-1.1612488746276979,stop,False,False,82,False,-1.1612488746276979,stop,False,False,82,False,-1.1612488746276979,stop,False,False,82,False
NTPC,2018-02-27 03:45:00+00:00,2018-02-28 03:45:00+00:00,136.6666717529297,133.1988043648856,2.5374638480356086,146.875,daily_swing,150.25,daily_swing,2.943690488934158,3.9169110946688943,11,2.943690488934158,-1.0,stop,False,False,72,False,0.9718452444670791,stop_after_t1,True,False,72,False,0.9718452444670791,stop_after_t1,True,False,72,False,1.471845244467079,stop_after_t1,True,False,54,False,1.471845244467079,stop_after_t1,True,False,54,False,2.1206589816235697,stop_after_t1,True,False,47,False
NTPC,2021-05-10 03:45:00+00:00,2021-05-11 03:45:00+00:00,108.0,100.76393176487514,6.700063180671167,118.9000015258789,daily_swing,125.0,daily_swing,1.506343109503696,2.349342135481764,37,0.10364744715360723,35.931115013250505,trend_exit,False,False,872,False,1.92784262249273,t2,True,True,88,False,18.7187290613771,trend_exit,True,False,872,False,1.92784262249273,t2,True,True,88,False,18.7187290613771,trend_exit,True,False,872,False,1.3232325140966879,stop_after_t1,True,False,54,False
NTPC,2026-04-13 03:45:00+00:00,2026-04-15 03:45:00+00:00,390.25,350.98499973842075,10.06149910610615,447.75,prev_month,,,1.4644084965475903,,9,0.10823888887525666,-1.0,stop,False,False,41,False,-1.0,stop,False,False,41,False,-1.0,stop,False,False,41,False,-1.0,stop,False,False,41,False,-1.0,stop,False,False,41,False,-1.0,stop,False,False,41,False
ONGC,2018-04-11 03:45:00+00:00,2018-04-12 03:45:00+00:00,183.14999389648438,174.34035393851144,4.810068387418077,194.35000610351562,daily_swing,207.0500030517578,prev_month,1.2713359751887445,2.7129382437069247,7,0.8002600657223673,-1.0,stop,False,False,28,False,-1.0,stop,False,False,28,False,-1.0,stop,False,False,28,False,-1.0,stop,False,False,28,False,-1.0,stop,False,False,28,False,-1.0,stop,False,False,28,False
ONGC,2021-04-16 03:45:00+00:00,2021-04-19 03:45:00+00:00,103.94999694824219,97.06428277151925,6.6240638565399985,122.3499984741211,daily_swing,126.75,daily_swing,2.6721994340223776,3.3112038151151983,29,2.6721994340223776,7.5591291935573075,trend_exit,False,False,267,False,2.9917016245687877,t2,True,True,33,False,5.115664313789843,trend_exit,True,False,267,False,2.9917016245687877,t2,True,True,33,False,5.115664313789843,trend_exit,True,False,267,False,2.5923240248861967,stop_after_t1,True,False,42,False
ONGC,2023-02-16 03:45:00+00:00,2023-02-17 03:45:00+00:00,155.5,139.71893484933037,10.14859495219912,179.8000030517578,daily_swing,194.9499969482422,daily_swing,1.5398202098371476,2.4998310679028037,15,0.1203970630844112,4.860254755680265,trend_exit,False,False,493,False,2.0198256388699756,t2,True,True,176,False,3.2000374827587064,trend_exit,True,False,493,False,2.0198256388699756,t2,True,True,176,False,3.2000374827587064,trend_exit,True,False,493,False,1.3608079219677927,stop_after_t1,True,False,126,False
ONGC,2026-04-28 03:45:00+00:00,2026-04-29 03:45:00+00:00,303.8999938964844,274.12071446010043,9.799039168960128,334.3999938964844,daily_swing,,,1.0242020820267226,,5,0.9419307263786819,-1.0,stop,False,False,20,False,-1.0,stop,False,False,20,False,-1.0,stop,False,False,20,False,-1.0,stop,False,False,20,False,-1.0,stop,False,False,20,False,-1.0,stop,False,False,20,False
POWERGRID,2017-01-03 03:45:00+00:00,2017-01-04 03:45:00+00:00,105.77815246582031,99.10549616132464,6.308161136253335,,,,,,,5,0.3751321718865304,1.0663854317398263,trend_exit,False,False,238,False,1.0663854317398263,trend_exit,False,False,238,False,1.0663854317398263,trend_exit,False,False,238,False,1.0663854317398263,trend_exit,False,False,238,False,1.0663854317398263,trend_exit,False,False,238,False,1.0663854317398263,trend_exit,False,False,238,False
POWERGRID,2019-10-22 03:45:00+00:00,2019-10-23 03:45:00+00:00,115.31253051757812,109.0904754093715,5.395818720028986,121.64065551757812,daily_swing,,,1.0170474047479072,,14,0.3525761884088162,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False
POWERGRID,2019-12-27 03:45:00+00:00,2019-12-30 03:45:00+00:00,106.3125228881836,100.0924828665597,5.850712458555747,113.1750259399414,daily_swing,118.82815551757812,daily_swing,1.1032892116289301,2.0121466398743575,18,1.1032892116289301,-1.0,stop,False,False,25,False,0.05164460581446506,stop_after_t1,True,False,25,False,0.05164460581446506,stop_after_t1,True,False,25,False,0.5516446058144651,stop_after_t1,True,False,24,False,0.5516446058144651,stop_after_t1,True,False,24,False,0.5064278549539821,stop_after_t1,True,False,24,False
POWERGRID,2020-03-03 03:45:00+00:00,2020-03-04 03:45:00+00:00,107.2687759399414,101.24460323878696,5.615961073823858,118.68753051757812,daily_swing,120.51565551757812,daily_swing,1.895489247087569,2.198954152675297,17,0.46686908551958134,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False
POWERGRID,2020-10-23 03:45:00+00:00,2020-10-26 03:45:00+00:00,95.65314483642578,86.72064944675991,9.338423117129215,107.24065399169922,daily_swing,118.68753051757812,daily_swing,1.297230913623441,2.5787178919567246,23,0.5289682107176958,6.571160544342071,trend_exit,False,False,477,False,1.9379744027900827,t2,True,True,72,False,3.934195728982756,trend_exit,True,False,477,False,1.9379744027900827,t2,True,True,72,False,3.934195728982756,trend_exit,True,False,477,False,1.3192709710310728,stop_after_t1,True,False,39,False
POWERGRID,2023-04-17 03:45:00+00:00,2023-04-18 03:45:00+00:00,177.6750030517578,163.70249383108955,7.864082724455043,,,,,,,3,0.6145992649467483,9.906953780856938,trend_exit,False,False,378,False,9.906953780856938,trend_exit,False,False,378,False,9.906953780856938,trend_exit,False,False,378,False,9.906953780856938,trend_exit,False,False,378,False,9.906953780856938,trend_exit,False,False,378,False,9.906953780856938,trend_exit,False,False,378,False
POWERGRID,2026-04-15 03:45:00+00:00,2026-04-16 03:45:00+00:00,315.0,282.60071454729353,10.28548744530364,356.0,prev_month,,,1.2654600071303448,,14,0.07407551935019271,-1.026257200904487,stop,False,False,33,False,-1.026257200904487,stop,False,False,33,False,-1.026257200904487,stop,False,False,33,False,-1.026257200904487,stop,False,False,33,False,-1.026257200904487,stop,False,False,33,False,-1.026257200904487,stop,False,False,33,False
POWERGRID,2026-07-20 03:45:00+00:00,2026-07-21 03:45:00+00:00,289.0,278.4314226422991,3.6569471825954727,303.0,daily_swing,323.8999938964844,daily_swing,1.3246816034136077,3.3022414195657173,19,0.2838603435886302,-0.07569493659293978,open_at_end,False,False,3,True,-0.07569493659293978,open_at_end,False,False,3,True,-0.07569493659293978,open_at_end,False,False,3,True,-0.07569493659293978,open_at_end,False,False,3,True,-0.07569493659293978,open_at_end,False,False,3,True,-0.07569493659293978,open_at_end,False,False,3,True
RELIANCE,2017-03-31 03:45:00+00:00,2017-04-03 03:45:00+00:00,306.7586364746094,284.28776375906807,7.325261636896483,,,,,,,0,,11.046232092718144,trend_exit,False,False,573,False,11.046232092718144,trend_exit,False,False,573,False,11.046232092718144,trend_exit,False,False,573,False,11.046232092718144,trend_exit,False,False,573,False,11.046232092718144,trend_exit,False,False,573,False,11.046232092718144,trend_exit,False,False,573,False
RELIANCE,2020-01-17 03:45:00+00:00,2020-01-20 03:45:00+00:00,735.5806884765625,683.5415880475725,7.0745604451316515,,,,,,,2,0.07511183723746231,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False
RELIANCE,2020-02-12 03:45:00+00:00,2020-02-13 03:45:00+00:00,675.5775756835938,621.6187517438616,7.987065569062601,735.5806884765625,daily_swing,,,1.1120166899854527,,5,1.1120166899854527,-1.040847422745182,stop,False,False,10,False,-1.040847422745182,stop,False,False,10,False,-1.040847422745182,stop,False,False,10,False,-1.040847422745182,stop,False,False,10,False,-1.040847422745182,stop,False,False,10,False,-1.040847422745182,stop,False,False,10,False
