symbol,signal_date,entry_date,entry,stop,risk_pct,t1,t1_kind,t2,t2_kind,t1_r,t2_r,n_pool,nearest_pool_r,baseline_r,baseline_reason,baseline_hit_t1,baseline_hit_t2,baseline_bars,baseline_open,t1run_r,t1run_reason,t1run_hit_t1,t1run_hit_t2,t1run_bars,t1run_open,t1t2_r,t1t2_reason,t1t2_hit_t1,t1t2_hit_t2,t1t2_bars,t1t2_open
ASIANPAINT,2018-12-06 03:45:00+00:00,2018-12-07 03:45:00+00:00,1306.5,1364.5517865862166,4.443305517506056,1213.800048828125,prev_month,1118.0,daily_swing,1.5968492379506711,3.2471007540835277,26,1.5968492379506711,-1.0938509171581114,stop,False,False,8,False,-1.0938509171581114,stop,False,False,8,False,-1.0938509171581114,stop,False,False,8,False
ASIANPAINT,2019-06-17 03:45:00+00:00,2019-06-18 03:45:00+00:00,1405.0,1468.0724496023995,4.48914232045548,1295.8499755859375,daily_swing,1213.800048828125,prev_month,1.7305499485453637,3.031433730213026,31,0.9179923211966033,-1.0,stop,False,False,26,False,0.36527497427268185,stop_after_t1,True,False,26,False,0.36527497427268185,stop_after_t1,True,False,26,False
ASIANPAINT,2020-05-18 03:45:00+00:00,2020-05-19 03:45:00+00:00,1510.0,1870.6760716029576,23.885832556487255,953.8499755859375,daily_swing,,,1.5419654038660158,,36,0.17744454106856586,-1.0,stop,False,False,64,False,-1.0,stop,False,False,64,False,-1.0,stop,False,False,64,False
ASIANPAINT,2022-05-05 03:45:00+00:00,2022-05-06 03:45:00+00:00,3020.0,3285.897136579241,8.804540946332478,2599.35009765625,daily_swing,2206.199951171875,prev_month,1.5820023778946968,3.060582220995832,74,0.18804264176458832,-1.0,stop,False,False,60,False,0.2910011889473484,stop_after_t1,True,False,60,False,0.2910011889473484,stop_after_t1,True,False,60,False
ASIANPAINT,2023-02-23 03:45:00+00:00,2023-02-24 03:45:00+00:00,2712.10009765625,2856.7392874581474,5.333106618258377,2488.0,daily_swing,2260.0,prev_month,1.5493732920046421,3.1257095554494,76,0.1251396504712208,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False
ASIANPAINT,2024-05-09 03:45:00+00:00,2024-05-10 03:45:00+00:00,2699.0,3003.297855050223,11.274466656177214,2206.199951171875,prev_month,1697.5,daily_swing,1.6194660614574183,3.2911832383264974,78,0.016431269287700934,-1.0,stop,False,False,17,False,-1.0,stop,False,False,17,False,-1.0,stop,False,False,17,False
ASIANPAINT,2024-06-25 03:45:00+00:00,2024-06-26 03:45:00+00:00,2860.199951171875,2936.4529575892857,2.6660026473382907,2670.10009765625,daily_swing,2560.0,daily_swing,2.493014537354948,3.936893314456005,75,1.1074966763879976,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False
ASIANPAINT,2024-09-24 03:45:00+00:00,2024-09-25 03:45:00+00:00,3252.0,3400.5909702845984,4.569218028431684,2966.0,daily_swing,2775.75,daily_swing,1.9247468365824665,3.2051072759524466,83,1.0720708568159651,5.431016423503673,trend_exit,False,False,140,False,3.6778816300430694,trend_exit,True,False,140,False,2.5649270562674564,t2,True,True,31,False
AXISBANK,2017-11-30 03:45:00+00:00,2017-12-01 03:45:00+00:00,539.4000244140625,558.7828822544643,3.593410634613328,447.5,daily_swing,441.1000061035156,daily_swing,4.741304154978902,5.071492507448999,7,0.8461097196863372,-0.5081797362928658,trend_exit,False,False,12,False,-0.5081797362928658,trend_exit,False,False,12,False,-0.5081797362928658,trend_exit,False,False,12,False
AXISBANK,2019-09-19 03:45:00+00:00,2019-09-20 03:45:00+00:00,641.0499877929688,685.3735726492746,6.91421662901902,534.5499877929688,daily_swing,503.0,prev_month,2.4027839883724664,3.1145943686756783,25,0.8437937387094135,-1.4179817996411943,stop,False,False,1,False,-1.4179817996411943,stop,False,False,1,False,-1.4179817996411943,stop,False,False,1,False
AXISBANK,2020-01-06 03:45:00+00:00,2020-01-07 03:45:00+00:00,728.0,767.200690133231,5.384710183136123,646.7000122070312,daily_swing,603.6500244140625,daily_swing,2.073942767758816,3.172137407869875,35,0.4834101681022972,3.9795217755045744,trend_exit,False,False,211,False,3.026732271631695,trend_exit,True,False,211,False,2.6230400878143456,t2,True,True,45,False
AXISBANK,2022-01-24 03:45:00+00:00,2022-01-25 03:45:00+00:00,714.0,753.1221561976841,5.479293585109825,648.0,prev_month,568.4000244140625,daily_swing,1.6870235798482625,3.721675636951635,29,1.4838136093430618,-1.0,stop,False,False,1,False,-1.0,stop,False,False,1,False,-1.0,stop,False,False,1,False
AXISBANK,2022-02-14 03:45:00+00:00,2022-02-15 03:45:00+00:00,777.0,814.2025255475726,4.787969825942417,688.2000122070312,daily_swing,655.9500122070312,daily_swing,2.386934394532332,3.2538110252266765,31,2.386934394532332,-1.0,stop,False,False,41,False,0.6934671972661659,stop_after_t1,True,False,41,False,2.8203727098795044,t2,True,True,14,False
AXISBANK,2022-04-26 03:45:00+00:00,2022-04-27 03:45:00+00:00,765.5999755859375,818.2196555001395,6.872999163032961,637.0,daily_swing,568.4000244140625,daily_swing,2.443952068800563,3.7476463462608556,29,0.9606669572181362,-1.0,stop,False,False,117,False,0.7219760344002815,stop_after_t1,True,False,117,False,0.7219760344002815,stop_after_t1,True,False,117,False
AXISBANK,2025-04-07 03:45:00+00:00,2025-04-08 03:45:00+00:00,1061.0,1125.9460710797991,6.121213108369382,933.5,daily_swing,854.0499877929688,prev_month,1.963167253694853,3.186490095032109,55,0.9515585279521405,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False
AXISBANK,2025-06-04 03:45:00+00:00,2025-06-05 03:45:00+00:00,1172.5,1226.1513820103237,4.575810832436988,1032.3499755859375,daily_swing,999.2000122070312,daily_swing,2.6122351216804556,3.230112278554578,60,0.44733237245187607,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False,-1.0,stop,False,False,3,False
AXISBANK,2025-07-01 03:45:00+00:00,2025-07-02 03:45:00+00:00,1180.0,1244.0550502232143,5.428394086713073,1032.3499755859375,daily_swing,978.0499877929688,daily_swing,2.3050489211942335,3.152757066043831,62,0.44961402305930187,-1.0303637226106002,stop,False,False,77,False,-1.0303637226106002,stop,False,False,77,False,-1.0303637226106002,stop,False,False,77,False
BAJAJ-AUTO,2017-08-22 03:45:00+00:00,2017-08-23 03:45:00+00:00,2757.0,2874.154380580357,4.24934278492409,2552.0,daily_swing,,,1.74982786801889,,11,0.5334841061033201,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False
BAJAJ-AUTO,2018-10-04 03:45:00+00:00,2018-10-05 03:45:00+00:00,2635.0,2834.8139229910716,7.583071081255091,,,,,,,12,0.14513503146272652,-1.0,stop,False,False,45,False,-1.0,stop,False,False,45,False,-1.0,stop,False,False,45,False
BAJAJ-AUTO,2019-01-07 03:45:00+00:00,2019-01-08 03:45:00+00:00,2667.0,2911.543926130022,9.169251073491642,,,,,,,5,0.3929768331483904,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False
BAJAJ-AUTO,2020-08-31 03:45:00+00:00,2020-09-01 03:45:00+00:00,2947.0,3145.089998953683,6.721750897647875,2646.14990234375,daily_swing,2264.5,daily_swing,1.5187546026823613,3.445403622620954,16,0.18678378613476235,-1.0,stop,False,False,60,False,-1.0,stop,False,False,60,False,-1.0,stop,False,False,60,False
BAJAJ-AUTO,2021-12-17 03:45:00+00:00,2021-12-20 03:45:00+00:00,3149.89990234375,3379.4306623186385,7.286922349630896,2646.14990234375,daily_swing,2450.0,daily_swing,2.194694950929941,3.049264083037592,17,1.4266059643060442,-1.0,stop,False,False,13,False,-1.0,stop,False,False,13,False,-1.0,stop,False,False,13,False
BAJAJ-AUTO,2022-03-02 03:45:00+00:00,2022-03-03 03:45:00+00:00,3399.0,3669.5253557477677,7.95896898345889,2822.449951171875,daily_swing,2450.0,daily_swing,2.1312236970707046,3.5079891028212096,23,0.4768499412686365,-1.0,stop,False,False,11,False,-1.0,stop,False,False,11,False,-1.0,stop,False,False,11,False
BAJAJ-AUTO,2022-05-04 03:45:00+00:00,2022-05-05 03:45:00+00:00,3538.800048828125,4012.463568987165,13.384862485121024,2822.449951171875,daily_swing,1957.550048828125,prev_month,1.5123607100156748,3.338340262026237,24,0.8736160401146893,-1.0,stop,False,False,53,False,-1.0,stop,False,False,53,False,-1.0,stop,False,False,53,False
BAJAJ-AUTO,2022-11-17 03:45:00+00:00,2022-11-18 03:45:00+00:00,3694.14990234375,3825.3684727260043,3.5520640431781816,3475.0,prev_month,3125.0,daily_swing,1.6701134733090142,4.337418862938022,33,0.6706367836781504,-1.187713729864922,stop,False,False,49,False,-1.187713729864922,stop,False,False,49,False,-1.187713729864922,stop,False,False,49,False
BAJAJ-AUTO,2025-02-27 03:45:00+00:00,2025-02-28 03:45:00+00:00,8234.75,8657.616430664062,5.135145944492088,6936.5498046875,daily_swing,6560.9501953125,daily_swing,3.0700005987087433,3.9582234088882244,66,0.29501041216275964,-1.0,stop,False,False,50,False,-1.0,stop,False,False,50,False,-1.0,stop,False,False,50,False
BAJAJ-AUTO,2025-06-23 03:45:00+00:00,2025-06-24 03:45:00+00:00,8363.0,8672.328571428572,3.6987752173690316,7612.0,daily_swing,7089.35009765625,daily_swing,2.4278390985082847,4.117466086180312,67,2.4278390985082847,-1.0,stop,False,False,39,False,-1.0,stop,False,False,39,False,-1.0,stop,False,False,39,False
BHARTIARTL,2016-12-22 03:45:00+00:00,2016-12-23 03:45:00+00:00,266.23138427734375,304.83997846330914,14.501894391889309,,,,,,,3,0.2882909532846346,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False
BHARTIARTL,2018-07-05 03:45:00+00:00,2018-07-06 03:45:00+00:00,326.255126953125,346.31357029506137,6.1480852513371484,293.6296081542969,daily_swing,260.1929626464844,daily_swing,1.6265229680419746,3.2934841044481185,21,0.19994520667635257,-1.0,stop,False,False,16,False,-1.0,stop,False,False,16,False,-1.0,stop,False,False,16,False
BHARTIARTL,2018-09-24 03:45:00+00:00,2018-09-25 03:45:00+00:00,323.7315979003906,359.5575441632952,11.066558375907402,269.6111145019531,daily_swing,,,1.5106504933960603,,15,0.7094142218744872,0.016351708490504657,trend_exit,False,False,131,False,0.7635011009432825,trend_exit,True,False,131,False,0.7635011009432825,trend_exit,True,False,131,False
BHARTIARTL,2026-04-24 03:45:00+00:00,2026-04-27 03:45:00+00:00,1816.0999755859375,1872.6864536830358,3.115823955608033,1669.4000244140625,daily_swing,1612.199951171875,daily_swing,2.5924912824606006,3.60333477662605,112,1.2229061340967875,-1.0,stop,False,False,2,False,-1.0,stop,False,False,2,False,-1.0,stop,False,False,2,False
BHARTIARTL,2026-05-05 03:45:00+00:00,2026-05-06 03:45:00+00:00,1817.0,1909.6642874581473,5.099850713161659,1669.4000244140625,daily_swing,1511.0,daily_swing,1.5928463881255481,3.302243058181478,113,0.7564939795991934,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False
BHARTIARTL,2026-06-10 03:45:00+00:00,2026-06-11 03:45:00+00:00,1773.0,1957.1971915108818,10.389012493563552,1446.5,daily_swing,1219.050048828125,daily_swing,1.7725568849442062,3.0073745784508845,113,0.17644134383058713,-1.0,stop,False,False,20,False,-1.0,stop,False,False,20,False,-1.0,stop,False,False,20,False
BRITANNIA,2019-06-20 03:45:00+00:00,2019-06-21 03:45:00+00:00,2835.0,3016.3010689871653,6.395099435173379,2487.199951171875,prev_month,2200.0,daily_swing,1.9183563051839838,3.5024614225796595,37,1.2087623286946205,-1.0,stop,False,False,62,False,0.4591781525919919,stop_after_t1,True,False,62,False,0.4591781525919919,stop_after_t1,True,False,62,False
BRITANNIA,2020-02-17 03:45:00+00:00,2020-02-18 03:45:00+00:00,3080.0,3326.04106968471,7.988346418334734,2588.199951171875,daily_swing,2300.0,daily_swing,1.998853481893669,3.1702024422163904,40,0.048365512143965124,-1.0,stop,False,False,64,False,0.4994267409468345,stop_after_t1,True,False,64,False,2.58452796205503,t2,True,True,20,False
BRITANNIA,2021-05-10 03:45:00+00:00,2021-05-11 03:45:00+00:00,3413.800048828125,3772.282852608817,10.500990059559886,2867.0,daily_swing,2100.0,daily_swing,1.5253173738359829,3.664890016961218,38,0.09707592236255363,-1.0,stop,False,False,70,False,-1.0,stop,False,False,70,False,-1.0,stop,False,False,70,False
BRITANNIA,2026-05-12 03:45:00+00:00,2026-05-13 03:45:00+00:00,5345.0,5902.935714285714,10.438460510490446,4506.0,daily_swing,3564.10009765625,daily_swing,1.5037574733392223,3.191944621476168,70,0.08423909564593975,-0.061835080846487686,open_at_end,False,False,52,True,-0.061835080846487686,open_at_end,False,False,52,True,-0.061835080846487686,open_at_end,False,False,52,True
CIPLA,2018-05-10 03:45:00+00:00,2018-05-11 03:45:00+00:00,577.0499877929688,623.3946681431362,8.031311208829756,480.20001220703125,daily_swing,,,2.089775457596561,,10,0.5286475128296247,-1.0,stop,False,False,37,False,-1.0,stop,False,False,37,False,-1.0,stop,False,False,37,False
CIPLA,2019-09-23 03:45:00+00:00,2019-09-24 03:45:00+00:00,450.0,483.63928571428573,7.47539682539683,,,,,,,0,,-1.0,stop,False,False,28,False,-1.0,stop,False,False,28,False,-1.0,stop,False,False,28,False
CIPLA,2019-12-09 03:45:00+00:00,2019-12-10 03:45:00+00:00,450.6000061035156,493.4932017735073,9.51912895894144,,,,,,,5,0.3543688449789548,-1.0,stop,False,False,80,False,-1.0,stop,False,False,80,False,-1.0,stop,False,False,80,False
CIPLA,2022-01-19 03:45:00+00:00,2022-01-20 03:45:00+00:00,895.0,934.555715070452,4.419632968765591,806.0999755859375,prev_month,738.0999755859375,daily_swing,2.247463464020916,3.9665576550597157,26,1.1376358617168527,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False
CIPLA,2022-02-15 03:45:00+00:00,2022-02-16 03:45:00+00:00,938.0,979.6421190534319,4.4394583212613945,860.0,daily_swing,806.0999755859375,prev_month,1.8731035253013073,3.1674666758629355,29,1.8731035253013073,-1.0,stop,False,False,14,False,-1.0,stop,False,False,14,False,-1.0,stop,False,False,14,False
CIPLA,2025-02-28 03:45:00+00:00,2025-03-03 03:45:00+00:00,1400.0,1505.4232134137835,7.530229529555966,1192.0999755859375,daily_swing,996.5,daily_swing,1.9720516732691502,3.8274302872582004,55,0.3215612891726772,-1.0908413458108874,stop,False,False,11,False,-1.0908413458108874,stop,False,False,11,False,-1.0908413458108874,stop,False,False,11,False
CIPLA,2025-04-04 03:45:00+00:00,2025-04-07 03:45:00+00:00,1336.0,1538.6982142857144,15.17202202737383,996.5,daily_swing,726.5,daily_swing,1.674903753821215,3.006933248760031,53,0.09250204825964001,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False
CIPLA,2025-05-20 03:45:00+00:00,2025-05-21 03:45:00+00:00,1459.0,1543.4357413155692,5.78723381189645,1317.25,daily_swing,1192.0999755859375,daily_swing,1.6787914429533475,3.160983965505239,56,1.4685724086505474,-1.0,stop,False,False,47,False,-1.0,stop,False,False,47,False,-1.0,stop,False,False,47,False
CIPLA,2026-03-17 03:45:00+00:00,2026-03-18 03:45:00+00:00,1282.0,1344.3270943777902,4.861707829780828,1164.550048828125,daily_swing,996.5,daily_swing,1.8844124268004925,4.5806723841395005,49,0.22622545983728576,-1.0,stop,False,False,31,False,-1.0,stop,False,False,31,False,-1.0,stop,False,False,31,False
CIPLA,2026-06-01 03:45:00+00:00,2026-06-02 03:45:00+00:00,1380.0,1435.2428571428572,4.003105590062119,1274.699951171875,daily_swing,1203.199951171875,daily_swing,1.9061296658827867,3.2004146413159367,51,1.9061296658827867,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False
COALINDIA,2017-08-03 03:45:00+00:00,2017-08-04 03:45:00+00:00,242.0,265.83535723005025,9.849321169442252,,,,,,,0,,-1.0,stop,False,False,37,False,-1.0,stop,False,False,37,False,-1.0,stop,False,False,37,False
COALINDIA,2019-05-09 03:45:00+00:00,2019-05-10 03:45:00+00:00,242.0,256.5692855834961,6.020365943593423,212.6999969482422,daily_swing,,,2.011080288312044,,10,0.7138300527422818,-1.3041133617095804,stop,False,False,15,False,-1.3041133617095804,stop,False,False,15,False,-1.3041133617095804,stop,False,False,15,False
COALINDIA,2019-07-01 03:45:00+00:00,2019-07-02 03:45:00+00:00,248.3000030517578,265.96357759748184,7.113803595903333,212.6999969482422,daily_swing,,,2.015447440231378,,8,1.0615065456577681,5.31885529200461,trend_exit,False,False,414,False,3.667151366117994,trend_exit,True,False,414,False,3.667151366117994,trend_exit,True,False,414,False
COALINDIA,2025-02-11 03:45:00+00:00,2025-02-12 03:45:00+00:00,359.8999938964844,400.6500124250139,11.32259494848733,283.04998779296875,daily_swing,230.64999389648438,prev_month,1.885888862840935,3.171777698935538,51,0.4319017938898276,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False
DIVISLAB,2017-08-09 03:45:00+00:00,2017-08-10 03:45:00+00:00,629.0,702.3050127301898,11.654215060443528,,,,,,,4,0.6302435602470652,-1.0,stop,False,False,10,False,-1.0,stop,False,False,10,False,-1.0,stop,False,False,10,False
DIVISLAB,2022-01-20 03:45:00+00:00,2022-01-21 03:45:00+00:00,4328.2998046875,4677.835717773438,8.075593855753578,3739.0,daily_swing,3153.300048828125,daily_swing,1.685949233327029,3.361599514870125,73,0.5201176699768821,1.9091022687658301,trend_exit,False,False,362,False,1.7975257510464295,trend_exit,True,False,362,False,2.523774374098577,t2,True,True,257,False
DIVISLAB,2025-11-21 03:45:00+00:00,2025-11-24 03:45:00+00:00,6364.0,6917.8,8.70207416719045,4955.0,daily_swing,4615.5498046875,daily_swing,2.5442397977609237,3.1571870626805696,89,1.2441314553990606,-1.0,stop,False,False,115,False,-1.0,stop,False,False,115,False,-1.0,stop,False,False,115,False
DRREDDY,2017-04-19 03:45:00+00:00,2017-04-20 03:45:00+00:00,523.5999755859375,555.0375723702567,6.004124952286104,,,,,,,2,0.3995205844513031,-1.0,stop,False,False,62,False,-1.0,stop,False,False,62,False,-1.0,stop,False,False,62,False
DRREDDY,2017-10-25 03:45:00+00:00,2017-10-26 03:45:00+00:00,469.8800048828125,487.4568625313895,3.7407119830435542,413.2300109863281,daily_swing,401.20001220703125,daily_swing,3.222987579982516,3.9074101895193696,8,0.878427916417486,-1.0,stop,False,False,2,False,-1.0,stop,False,False,2,False,-1.0,stop,False,False,2,False
DRREDDY,2017-11-14 03:45:00+00:00,2017-11-15 03:45:00+00:00,464.8800048828125,502.10355900355745,8.007131674791715,401.20001220703125,daily_swing,,,1.7107445589214152,,8,0.28046764173945343,-1.0,stop,False,False,37,False,-1.0,stop,False,False,37,False,-1.0,stop,False,False,37,False
DRREDDY,2018-05-10 03:45:00+00:00,2018-05-11 03:45:00+00:00,400.70001220703125,429.90764290945873,7.289151438142872,,,,,,,4,0.5642364885474416,-1.0,stop,False,False,22,False,-1.0,stop,False,False,22,False,-1.0,stop,False,False,22,False
DRREDDY,2021-05-28 03:45:00+00:00,2021-05-31 03:45:00+00:00,1043.4000244140625,1081.6685546875,3.6676758077447698,884.780029296875,prev_month,827.0,daily_swing,4.1449199638400165,5.654777512170804,23,0.37628893273849195,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False,-1.0,stop,False,False,9,False
DRREDDY,2022-01-24 03:45:00+00:00,2022-01-25 03:45:00+00:00,872.8699951171875,948.9630052839007,8.71756511191535,722.77001953125,daily_swing,605.02001953125,prev_month,1.9725855930404321,3.5200339032337076,20,0.6028148316999201,-0.24562048998269465,trend_exit,False,False,119,False,-0.24562048998269465,trend_exit,False,False,119,False,-0.24562048998269465,trend_exit,False,False,119,False
DRREDDY,2025-04-07 03:45:00+00:00,2025-04-08 03:45:00+00:00,1100.0,1220.1089024135044,10.918991128500403,900.2100219726562,prev_month,730.7999877929688,daily_swing,1.6634069083365495,3.0738771630429973,39,0.705609645055512,-1.0,stop,False,False,21,False,-1.0,stop,False,False,21,False,-1.0,stop,False,False,21,False
DRREDDY,2026-03-23 03:45:00+00:00,2026-03-24 03:45:00+00:00,1267.199951171875,1340.5029087611608,5.784640184171177,1148.4000244140625,daily_swing,1020.0,daily_swing,1.6206703066941006,3.3723052834638487,50,0.6275326605201466,-1.0,stop,False,False,18,False,-1.0,stop,False,False,18,False,-1.0,stop,False,False,18,False
DRREDDY,2026-05-13 03:45:00+00:00,2026-05-14 03:45:00+00:00,1265.300048828125,1332.2114057268416,5.288181009768192,1148.4000244140625,daily_swing,1020.0,daily_swing,1.7470879359241442,3.6660450512075937,53,0.8548634476023405,-1.0,stop,False,False,1,False,-1.0,stop,False,False,1,False,-1.0,stop,False,False,1,False
DRREDDY,2026-06-01 03:45:00+00:00,2026-06-02 03:45:00+00:00,1280.199951171875,1349.8664786202567,5.441847375842344,1167.5,daily_swing,1020.0,daily_swing,1.617705881140384,3.7349349924849657,55,0.7205749017570867,-1.0,stop,False,False,17,False,-1.0,stop,False,False,17,False,-1.0,stop,False,False,17,False
DRREDDY,2026-07-09 03:45:00+00:00,2026-07-10 03:45:00+00:00,1244.9000244140625,1394.2314531598772,11.995455523916517,1020.0,daily_swing,765.8099975585938,daily_swing,1.5060461572150179,3.208233061715055,55,0.09977822176619401,0.624115593247477,open_at_end,False,False,10,True,0.624115593247477,open_at_end,False,False,10,True,0.624115593247477,open_at_end,False,False,10,True
EICHERMOT,2018-01-10 03:45:00+00:00,2018-01-11 03:45:00+00:00,2810.0,3052.7233764648436,8.637842578820056,2402.0,daily_swing,2022.800048828125,daily_swing,1.6809258586557911,3.2431979261210313,21,0.18951615073079997,-1.0,stop,False,False,59,False,-1.0,stop,False,False,59,False,-1.0,stop,False,False,59,False
EICHERMOT,2018-05-02 03:45:00+00:00,2018-05-03 03:45:00+00:00,3072.5,3156.481178501674,2.7333174451317848,2780.0,daily_swing,2733.929931640625,daily_swing,3.4829232599322153,4.031499371643444,26,3.4829232599322153,10.68691837876637,trend_exit,False,False,368,False,7.084920819349293,trend_exit,True,False,368,False,3.7572113157878295,t2,True,True,52,False
EICHERMOT,2020-05-18 03:45:00+00:00,2020-05-19 03:45:00+00:00,1330.0,1503.207750592913,13.023139142324288,,,,,,,3,0.4906823738743966,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False,-1.0,stop,False,False,5,False
EICHERMOT,2020-09-21 03:45:00+00:00,2020-09-22 03:45:00+00:00,2104.0,2266.0889264787947,7.70384631553207,1832.5,daily_swing,1559.1099853515625,daily_swing,1.6750064664998503,3.361673289382434,14,0.1927954036026531,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False,-1.0,stop,False,False,15,False
EICHERMOT,2020-10-22 03:45:00+00:00,2020-10-23 03:45:00+00:00,2162.0,2309.288928222656,6.812623877088625,1832.5,daily_swing,1559.1099853515625,daily_swing,2.237099583628555,4.093247346718765,15,0.9437233448387531,-1.0,stop,False,False,13,False,-1.0,stop,False,False,13,False,-1.0,stop,False,False,13,False
EICHERMOT,2021-06-17 03:45:00+00:00,2021-06-18 03:45:00+00:00,2673.89990234375,2804.272042410714,4.875730013404365,2400.0,daily_swing,2015.199951171875,daily_swing,2.1009082324111907,5.05245945056621,22,2.1009082324111907,-1.0,stop,False,False,53,False,-1.0,stop,False,False,53,False,-1.0,stop,False,False,53,False
EICHERMOT,2022-03-03 03:45:00+00:00,2022-03-04 03:45:00+00:00,2400.0,2757.695352608817,14.903973025367367,1832.5,daily_swing,1285.5450439453125,daily_swing,1.5865456340458242,3.1156539997696835,27,0.026139835443921643,-1.0,stop,False,False,49,False,-1.0,stop,False,False,49,False,-1.0,stop,False,False,49,False
EICHERMOT,2022-06-06 03:45:00+00:00,2022-06-07 03:45:00+00:00,2629.39990234375,2826.120969935826,7.481595607299068,2310.0,daily_swing,2015.199951171875,daily_swing,1.6236181831122574,3.12218695582463,21,1.6236181831122574,-1.0596231398293634,stop,False,False,13,False,-1.0596231398293634,stop,False,False,13,False,-1.0596231398293634,stop,False,False,13,False
EICHERMOT,2023-06-19 03:45:00+00:00,2023-06-20 03:45:00+00:00,3504.800048828125,3754.9078560965404,7.136150530243292,2922.199951171875,prev_month,2745.75,daily_swing,2.3293958873942877,3.0348914618787304,32,0.7348832922711246,-1.0,stop,False,False,100,False,-1.0,stop,False,False,100,False,-1.0,stop,False,False,100,False
EICHERMOT,2026-05-13 03:45:00+00:00,2026-05-14 03:45:00+00:00,7000.0,7488.6107142857145,6.980153061224492,6085.0,prev_month,5475.0,prev_month,1.8726564384442763,3.121094064073794,74,1.1420134345922472,-1.0,stop,False,False,22,False,-1.0,stop,False,False,22,False,-1.0,stop,False,False,22,False
HCLTECH,2018-07-25 03:45:00+00:00,2018-07-26 03:45:00+00:00,482.1499938964844,511.067136492048,5.997540798843612,437.9750061035156,prev_month,389.32501220703125,daily_swing,1.5276401410333649,3.2100329893484707,25,1.1273591778918366,-1.0,stop,False,False,18,False,-1.0,stop,False,False,18,False,-1.0,stop,False,False,18,False
HCLTECH,2019-03-07 03:45:00+00:00,2019-03-08 03:45:00+00:00,514.7000122070312,549.2197976248605,6.706777656718625,460.0,daily_swing,404.07501220703125,prev_month,1.5845988480212019,3.204683883778229,31,0.04924747319411801,-1.0,stop,False,False,14,False,-1.0,stop,False,False,14,False,-1.0,stop,False,False,14,False
HCLTECH,2019-09-12 03:45:00+00:00,2019-09-13 03:45:00+00:00,527.4500122070312,566.6801657540458,7.437700756297675,460.0,daily_swing,404.07501220703125,prev_month,1.71934101981521,3.144902296957463,32,0.7889342612421812,-1.2770782435479446,stop,False,False,26,False,-1.2770782435479446,stop,False,False,26,False,-1.2770782435479446,stop,False,False,26,False
HCLTECH,2020-06-25 03:45:00+00:00,2020-06-26 03:45:00+00:00,550.0499877929688,595.0089285714286,8.173609994766826,447.8500061035156,daily_swing,399.29998779296875,daily_swing,2.273184819745975,3.353059422436962,14,0.7573574288761353,-1.0,stop,False,False,11,False,-1.0,stop,False,False,11,False,-1.0,stop,False,False,11,False
HCLTECH,2022-02-24 03:45:00+00:00,2022-02-25 03:45:00+00:00,1115.5999755859375,1185.241095842634,6.24248133567047,977.2999877929688,daily_swing,895.0,daily_swing,1.9858955066086874,3.1676683943740165,44,0.6519140451319345,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False
HCLTECH,2022-04-11 03:45:00+00:00,2022-04-12 03:45:00+00:00,1129.800048828125,1205.1599984305246,6.670202367274286,977.2999877929688,daily_swing,895.0,daily_swing,2.0236221207650633,3.1157139842440715,48,0.27600932508403214,1.722400950544052,trend_exit,False,False,128,False,1.8730115356545576,trend_exit,True,False,128,False,2.5696680525045674,t2,True,True,64,False
HCLTECH,2026-04-22 03:45:00+00:00,2026-04-23 03:45:00+00:00,1290.0,1479.8193106515066,14.714675244302839,988.0,daily_swing,689.0499877929688,daily_swing,1.5909867071135262,3.165905566427477,63,0.2897492347392184,0.10009519018263907,open_at_end,False,False,66,True,0.10009519018263907,open_at_end,False,False,66,True,0.10009519018263907,open_at_end,False,False,66,True
HDFCBANK,2020-05-12 03:45:00+00:00,2020-05-13 03:45:00+00:00,475.5,511.47660762241907,7.566058385366786,421.5,daily_swing,357.0625,daily_swing,1.5009753161481945,3.2920697038204034,23,1.5009753161481945,-1.0,stop,False,False,14,False,0.25048765807409723,stop_after_t1,True,False,14,False,0.25048765807409723,stop_after_t1,True,False,14,False
