signal_time,direction,leg1_r,leg2_r,total_r,exit_reason,t1_hit_time,t1_hit_bars,exit_time,exit_bars
2026-05-04 06:05:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,,,2026-05-04 06:50:00+00:00,9
2026-05-06 08:00:00+00:00,bullish,0.23668254303691424,0.5575694523465098,0.39712599769171203,both_targets,2026-05-06 08:35:00+00:00,7.0,2026-05-06 08:40:00+00:00,8
2026-05-15 09:05:00+00:00,bearish,0.05328948370099958,1.387658155574707,0.7204738196378533,both_targets,2026-05-15 09:10:00+00:00,1.0,2026-05-15 09:15:00+00:00,2
2026-05-20 05:30:00+00:00,bearish,0.12197778261817913,0.2570246133741032,0.18950119799614118,both_targets,2026-05-20 05:50:00+00:00,4.0,2026-05-20 05:55:00+00:00,5
2026-05-22 14:05:00+00:00,bearish,0.591330611859774,-1.0,-0.204334694070113,stop_after_partial,2026-05-22 14:10:00+00:00,1.0,2026-05-22 16:15:00+00:00,26
2026-05-29 16:00:00+00:00,bullish,0.5615530655548844,0.44298849718945044,0.5022707813721674,both_targets,2026-05-29 16:05:00+00:00,1.0,2026-05-29 16:10:00+00:00,2
2026-05-29 19:10:00+00:00,bullish,0.4299014911440983,0.2734173483676386,0.35165941975586845,both_targets,2026-05-29 19:15:00+00:00,1.0,2026-05-29 19:20:00+00:00,2
2026-06-11 20:00:00+00:00,bullish,0.2935893637508286,0.07193911562107597,0.1827642396859523,both_targets,2026-06-11 20:05:00+00:00,1.0,2026-06-11 20:10:00+00:00,2
2026-06-17 20:00:00+00:00,bearish,1.0404901305083312,0.8081573968433432,0.9243237636758372,both_targets,2026-06-17 20:05:00+00:00,1.0,2026-06-17 20:10:00+00:00,2
2026-06-22 07:30:00+00:00,bearish,0.03233256351044345,0.35565819861423986,0.19399538106234165,both_targets,2026-06-22 07:35:00+00:00,1.0,2026-06-22 07:40:00+00:00,2
2026-06-22 10:40:00+00:00,bearish,1.44447461308759,0.22264458321999206,0.8335595981537911,both_targets,2026-06-22 13:05:00+00:00,29.0,2026-06-22 13:10:00+00:00,30
2026-06-23 14:15:00+00:00,bearish,0.8249912699335951,1.4096147130717698,1.1173029915026824,both_targets,2026-06-23 14:20:00+00:00,1.0,2026-06-23 14:25:00+00:00,2
2026-07-08 00:00:00+00:00,bearish,2.139319692427773,0.05017594161336726,1.09474781702057,both_targets,2026-07-08 00:05:00+00:00,1.0,2026-07-08 00:10:00+00:00,2
2026-07-08 01:45:00+00:00,bearish,0.023827083451503493,-1.0,-0.48808645827424824,stop_after_partial,2026-07-08 01:50:00+00:00,1.0,2026-07-08 02:40:00+00:00,11
2026-07-10 04:00:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,,,2026-07-10 08:55:00+00:00,59
2026-07-14 10:45:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,,,2026-07-14 10:50:00+00:00,1
2026-07-21 20:00:00+00:00,bearish,1.047861507127805,0.11405295315692726,0.5809572301423661,both_targets,2026-07-21 20:05:00+00:00,1.0,2026-07-21 20:10:00+00:00,2
