signal_time,direction,leg1_r,leg2_r,total_r,exit_reason,t1_hit_time,t1_hit_bars,exit_time,exit_bars
2026-03-03 14:15:00+00:00,bearish,0.15017565595884433,0.3964363440737446,0.27330600001629446,both_targets,2026-03-03 14:20:00+00:00,1.0,2026-03-03 14:25:00+00:00,2
2026-03-04 00:05:00+00:00,bearish,0.023544005772086693,0.3830331261629472,0.20328856596751696,both_targets,2026-03-04 00:10:00+00:00,1.0,2026-03-08 22:15:00+00:00,842
2026-03-08 21:05:00+00:00,bearish,1.7364695989347951,0.0915652519212562,0.9140174254280257,both_targets,2026-03-08 21:10:00+00:00,1.0,2026-03-08 22:05:00+00:00,12
2026-03-13 08:00:00+00:00,bearish,0.031231631056003278,0.5175527432136617,0.2743921871348325,both_targets,2026-03-13 08:05:00+00:00,1.0,2026-03-13 08:10:00+00:00,2
2026-03-18 20:00:00+00:00,bearish,0.6538647109910253,0.04525716491359987,0.3495609379523126,both_targets,2026-03-18 20:05:00+00:00,1.0,2026-03-18 20:15:00+00:00,3
2026-03-19 20:00:00+00:00,bullish,0.7490449948560006,0.23590704712123656,0.4924760209886186,both_targets,2026-03-19 20:05:00+00:00,1.0,2026-03-19 20:10:00+00:00,2
2026-03-23 14:00:00+00:00,bullish,0.4808172729433473,0.47402606852325957,0.47742167073330344,both_targets,2026-03-23 14:05:00+00:00,1.0,2026-03-23 14:10:00+00:00,2
2026-03-27 10:40:00+00:00,bearish,0.010232089782543915,0.07389842620717185,0.042065257994857885,both_targets,2026-03-27 10:45:00+00:00,1.0,2026-03-27 10:50:00+00:00,2
2026-03-27 20:35:00+00:00,bearish,0.5840964536999343,0.950394229749329,0.7672453417246317,both_targets,2026-03-27 20:40:00+00:00,1.0,2026-03-27 20:45:00+00:00,2
2026-03-30 23:05:00+00:00,bearish,0.6151683732783214,0.6059730313758267,0.6105707023270741,both_targets,2026-03-30 23:10:00+00:00,1.0,2026-03-30 23:15:00+00:00,2
2026-04-08 00:00:00+00:00,bullish,0.7913576124234346,0.026958711246863044,0.4091581618351488,both_targets,2026-04-08 00:05:00+00:00,1.0,2026-04-08 05:45:00+00:00,69
2026-04-09 15:20:00+00:00,bullish,0.12269449866550108,0.1883065300374182,0.15550051435145965,both_targets,2026-04-09 15:25:00+00:00,1.0,2026-04-09 17:30:00+00:00,26
2026-04-10 13:00:00+00:00,bullish,0.7942492688255293,0.08550923805158377,0.4398792534385565,both_targets,2026-04-10 13:05:00+00:00,1.0,2026-04-10 13:10:00+00:00,2
2026-04-16 02:35:00+00:00,bullish,0.27545252915535556,0.14023037847899306,0.2078414538171743,both_targets,2026-04-16 02:45:00+00:00,2.0,2026-04-16 02:50:00+00:00,3
2026-05-01 06:50:00+00:00,bullish,0.3441403135798242,1.320754716981693,0.8324475152807587,both_targets,2026-05-01 06:55:00+00:00,1.0,2026-05-01 07:00:00+00:00,2
2026-05-01 11:15:00+00:00,bullish,0.12070143475297332,0.4167615577316782,0.2687314962423258,both_targets,2026-05-01 11:20:00+00:00,1.0,2026-05-01 11:25:00+00:00,2
2026-05-01 14:05:00+00:00,bullish,0.5634164134713232,0.7093210623781978,0.6363687379247605,both_targets,2026-05-01 14:10:00+00:00,1.0,2026-05-01 14:15:00+00:00,2
2026-05-05 23:00:00+00:00,bullish,0.4206345164741066,1.589855884299961,1.0052452003870338,both_targets,2026-05-05 23:05:00+00:00,1.0,2026-05-06 04:50:00+00:00,70
2026-05-06 04:30:00+00:00,bullish,0.049017213021283555,0.06383637044637928,0.056426791733831416,both_targets,2026-05-06 04:35:00+00:00,1.0,2026-05-06 04:40:00+00:00,2
2026-05-06 08:00:00+00:00,bullish,0.09706860803883995,0.22867124009147044,0.16286992406515519,both_targets,2026-05-06 08:35:00+00:00,7.0,2026-05-06 08:40:00+00:00,8
2026-05-13 06:10:00+00:00,bearish,0.1545936395756135,1.7417550058892732,0.9481743227324434,both_targets,2026-05-13 06:15:00+00:00,1.0,2026-05-13 06:55:00+00:00,9
2026-05-15 18:35:00+00:00,bearish,1.3492331345857638,4.63569205384904,2.9924625942174017,both_targets,2026-05-15 18:40:00+00:00,1.0,2026-05-15 18:45:00+00:00,2
2026-05-17 23:30:00+00:00,bearish,1.4684397827304387,0.36710994568268246,0.9177748642065606,both_targets,2026-05-17 23:35:00+00:00,1.0,2026-05-17 23:40:00+00:00,2
2026-05-19 13:10:00+00:00,bearish,0.2175643406739225,0.14858052533831154,0.18307243300611703,both_targets,2026-05-19 13:15:00+00:00,1.0,2026-05-19 13:20:00+00:00,2
2026-05-27 23:00:00+00:00,bearish,0.49314926571512935,0.699836825610731,0.5964930456629302,both_targets,2026-05-27 23:05:00+00:00,1.0,2026-05-27 23:55:00+00:00,11
2026-05-29 16:00:00+00:00,bullish,0.4922820872630263,0.38834317788729084,0.44031263257515857,both_targets,2026-05-29 16:05:00+00:00,1.0,2026-05-29 16:10:00+00:00,2
2026-06-01 05:05:00+00:00,bullish,0.2159847106771953,0.7478873563748555,0.4819360335260254,both_targets,2026-06-01 06:05:00+00:00,12.0,2026-06-01 07:00:00+00:00,23
2026-06-04 07:30:00+00:00,bearish,2.417083144021516,-1.0,0.708541572010758,stop_after_partial,2026-06-04 07:40:00+00:00,2.0,2026-06-04 08:25:00+00:00,11
2026-06-08 08:50:00+00:00,bearish,0.11649593985829823,0.3093168058304079,0.21290637284435304,both_targets,2026-06-08 08:55:00+00:00,1.0,2026-06-08 09:00:00+00:00,2
2026-06-11 20:00:00+00:00,bullish,0.6318243404797418,0.15481788475334005,0.3933211126165409,both_targets,2026-06-11 20:05:00+00:00,1.0,2026-06-11 20:10:00+00:00,2
2026-06-14 21:25:00+00:00,bullish,0.31679829621067573,0.8199485313690026,0.5683734137898392,both_targets,2026-06-14 21:30:00+00:00,1.0,2026-06-14 21:35:00+00:00,2
2026-06-17 20:00:00+00:00,bearish,0.9334561171023457,0.7250231823884526,0.8292396497453991,both_targets,2026-06-17 20:05:00+00:00,1.0,2026-06-17 20:10:00+00:00,2
2026-06-18 07:35:00+00:00,bearish,0.024978441226324623,0.3158732046745524,0.1704258229504385,both_targets,2026-06-18 08:15:00+00:00,8.0,2026-06-18 09:15:00+00:00,20
2026-06-22 03:40:00+00:00,bearish,0.012080450872013825,0.017602942699224525,0.014841696785619175,both_targets,2026-06-22 04:00:00+00:00,4.0,2026-06-22 04:05:00+00:00,5
2026-06-22 07:30:00+00:00,bearish,0.0029543482848414836,0.03249783113319801,0.01772608970901975,both_targets,2026-06-22 07:35:00+00:00,1.0,2026-06-22 07:40:00+00:00,2
2026-06-22 10:40:00+00:00,bearish,0.08883990448042298,0.013693368735687342,0.05126663660805516,both_targets,2026-06-22 13:05:00+00:00,29.0,2026-06-22 13:10:00+00:00,30
2026-06-22 13:05:00+00:00,bearish,0.030368694936971082,0.06674786074688113,0.04855827784192611,both_targets,2026-06-22 13:10:00+00:00,1.0,2026-06-22 13:15:00+00:00,2
2026-06-23 07:45:00+00:00,bearish,0.2858852938071055,0.3154596345457338,0.30067246417641963,both_targets,2026-06-23 07:50:00+00:00,1.0,2026-06-23 07:55:00+00:00,2
2026-06-23 14:15:00+00:00,bearish,0.48566142460683076,0.8298214958714519,0.6577414602391414,both_targets,2026-06-23 14:20:00+00:00,1.0,2026-06-23 14:25:00+00:00,2
2026-06-24 00:15:00+00:00,bearish,0.40520984080957045,1.1706062067838698,0.7879080237967202,both_targets,2026-06-24 00:25:00+00:00,2.0,2026-06-24 00:30:00+00:00,3
2026-06-24 12:35:00+00:00,bearish,0.11974909712982895,0.8935124939686713,0.5066307955492502,both_targets,2026-06-24 12:40:00+00:00,1.0,2026-06-24 12:45:00+00:00,2
2026-07-01 12:00:00+00:00,bearish,0.4488322717622156,0.16645435244150536,0.30764331210186047,both_targets,2026-07-01 12:05:00+00:00,1.0,2026-07-01 12:10:00+00:00,2
2026-07-08 00:00:00+00:00,bearish,0.5464744656768229,0.012817098342080575,0.2796457820094517,both_targets,2026-07-08 00:05:00+00:00,1.0,2026-07-08 00:10:00+00:00,2
2026-07-21 20:00:00+00:00,bearish,0.1923364485980509,0.020934579439272884,0.10663551401866189,both_targets,2026-07-21 20:05:00+00:00,1.0,2026-07-21 20:10:00+00:00,2
2026-07-23 11:00:00+00:00,bearish,0.5666143553315213,1.3066820847436802,0.9366482200376007,both_targets,2026-07-23 11:05:00+00:00,1.0,2026-07-23 11:30:00+00:00,6
