signal_time,direction,leg1_r,leg2_r,total_r,exit_reason,is_win,session,dow,hour_utc,month,quarter,atr15,atr_trailing_pct,vol_regime,target1_R,target2_R,ob_body_atr_ratio,fvg_size_atr_ratio,bars_zone_to_confirmation_5m,t1_time,exit_time,bars_to_resolution_5m,bars_to_t1_5m
2025-12-30 07:10:00+00:00,bearish,0.6489529012498754,-1.0,-0.17552354937506232,stop_after_partial,False,Asia,Tuesday,7,2025-12,2025Q4,0.0002646428571428621,0.06561945781606283,low,0.6489529012498754,5.330684545979943,0.3967611336033136,1.0769230769225606,2.0,2025-12-30 07:25:00+00:00,2025-12-30 09:40:00+00:00,30.0,3.0
2026-01-07 07:30:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Wednesday,7,2026-01,2026Q1,0.00035964285714283416,0.274338556383252,low,6.008355488030875,7.550322825670335,0.31602708803680485,1.1693002257343534,3.0,,2026-01-07 07:35:00+00:00,1.0,
2026-01-13 15:00:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,London/NY overlap,Tuesday,15,2026-01,2026Q1,0.0007528571428570949,0.8790552815987542,high,65.74766355163551,276.40186915981593,0.3918406072105638,0.571157495256111,0.0,,2026-01-13 15:05:00+00:00,1.0,
2026-01-30 11:55:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,London,Friday,11,2026-01,2026Q1,0.001096785714285699,0.9426735853718804,high,1.776780125617721,3.193973797241432,0.365415986949388,0.14616639477991747,11.0,,2026-01-30 12:45:00+00:00,10.0,
2026-04-10 03:35:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,3,2026-04,2026Q2,0.000375357142857096,0.12298578199052132,low,0.018780602320868537,5.3336910590916355,0.08308605341178409,0.6646884272991923,10.0,,2026-04-10 03:40:00+00:00,1.0,
2026-05-04 03:50:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Monday,3,2026-05,2026Q2,0.0004149999999999432,0.19277708592777085,low,0.05596597268857989,0.8663532572196064,0.13253012048227902,1.6144578313253979,1.0,,2026-05-04 03:55:00+00:00,1.0,
2026-05-04 06:05:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Monday,6,2026-05,2026Q2,0.00042678571428563953,0.20921544209215442,low,0.3081018723933219,0.8522495341201037,0.13253012048227902,1.6144578313253979,28.0,,2026-05-04 06:10:00+00:00,1.0,
2026-05-07 06:45:00+00:00,bullish,0.10113087231605669,-1.0,-0.44943456384197167,stop_after_partial,False,Asia,Thursday,6,2026-05,2026Q2,0.00033928571428571655,0.11159315497710291,low,0.10113087231605669,0.5663328849698431,0.27999999999986913,0.795789473684183,0.0,2026-05-07 07:10:00+00:00,2026-05-14 15:00:00+00:00,2115.0,5.0
2026-05-21 02:20:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Thursday,2,2026-05,2026Q2,0.0003924999999999861,0.2355361897845558,low,0.02488852017014347,1.6136057243595887,0.22580645161294943,0.4193548387095586,7.0,,2026-05-21 02:25:00+00:00,1.0,
2026-05-22 14:05:00+00:00,bearish,0.8222054529350306,-1.0,-0.08889727353248472,stop_after_partial,False,London/NY overlap,Friday,14,2026-05,2026Q2,0.0006853571428571918,0.6718972895863052,high,0.8222054529350306,1.4744578234191572,0.21156852527333098,0.3647733194373026,1.0,2026-05-22 14:10:00+00:00,2026-05-22 15:10:00+00:00,13.0,1.0
2026-06-12 08:20:00+00:00,bullish,0.48772763262068086,-1.0,-0.25613618368965957,stop_after_partial,False,Asia/London overlap,Friday,8,2026-06,2026Q2,0.0005821428571428802,0.6531339031339032,medium,0.48772763262068086,0.4544734758513575,0.009797060881799111,1.2540237928620197,4.0,2026-06-12 08:25:00+00:00,2026-06-12 10:30:00+00:00,26.0,1.0
2026-07-03 01:00:00+00:00,bullish,0.8502980542119767,-1.0,-0.07485097289401166,stop_after_partial,False,Asia,Friday,1,2026-07,2026Q3,0.0003253571428571649,0.19229860618946373,low,0.8502980542119767,13.242604881350381,0.39669421487641005,0.8429752066119126,3.0,2026-07-03 01:05:00+00:00,2026-07-06 06:00:00+00:00,924.0,1.0
2026-07-10 04:00:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,4,2026-07,2026Q3,0.0004885714285714414,0.5544531065438223,medium,0.2920188824239402,0.0025615691440866143,0.27667984189784994,2.9051383399218955,45.0,,2026-07-12 21:05:00+00:00,781.0,
2026-07-14 06:30:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Tuesday,6,2026-07,2026Q3,0.0003639285714285924,0.26595744680851063,low,0.37741532251984866,0.4006084428982251,0.1666666666670672,0.1666666666670672,6.0,,2026-07-14 12:25:00+00:00,71.0,
2026-07-17 05:40:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,5,2026-07,2026Q3,0.0002664285714286198,0.0883742911153119,low,0.44267159605020107,2.35637495743552,0.24396782841728434,1.0321715817693444,2.0,,2026-07-17 05:45:00+00:00,1.0,
2026-07-22 10:05:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,London,Wednesday,10,2026-07,2026Q3,0.0005128571428571879,0.6263440860215054,medium,0.3786388670334052,0.6953186467342326,0.4479166666668068,0.3124999999997212,4.0,,2026-07-22 12:05:00+00:00,24.0,
2026-07-24 11:40:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,London,Friday,11,2026-07,2026Q3,0.00045999999999998424,0.5137051039697542,medium,17.69230769224857,60.76923076903697,0.1413043478255694,0.7717391304345551,2.0,,2026-07-24 11:50:00+00:00,2.0,
