signal_time,direction,is_win,total_r,target1_R,target2_R,zone_start_time,ob_direction,ob_body_over_atr,fvg_size_over_atr,confirmation_bars_5m,confirmation_calendar_minutes
2026-01-13 15:00:00+00:00,bearish,False,-1.0,65.74766355163551,276.40186915981593,2026-01-13 15:00:00+00:00,bearish,0.3918406072105638,0.571157495256111,0,0.0
2026-01-20 08:00:00+00:00,bullish,True,0.520437497934749,0.11565277731882742,0.9252222185506707,2026-01-20 07:15:00+00:00,bullish,0.19631901840401209,1.1288343558279734,9,45.0
2026-01-21 01:25:00+00:00,bullish,True,0.2441135140692966,0.011995750077140573,0.4762312780614526,2026-01-21 01:00:00+00:00,bullish,0.47225244831305946,0.7159956474427733,5,25.0
2026-01-26 14:20:00+00:00,bullish,True,2.6777592038246048,1.5184854021689265,3.837033005480283,2026-01-26 14:15:00+00:00,bullish,0.3276131045243444,0.4440977639104977,1,5.0
2026-01-27 09:55:00+00:00,bullish,True,0.5452873257539596,0.42661170578190805,0.6639629457260111,2026-01-27 09:30:00+00:00,bullish,0.45396641574992863,0.8106543138389011,5,25.0
2026-01-30 11:55:00+00:00,bullish,False,-1.0,1.776780125617721,3.193973797241432,2026-01-30 11:00:00+00:00,bullish,0.365415986949388,0.14616639477991747,11,55.0
2026-01-30 16:00:00+00:00,bearish,True,0.1763664427092779,0.007944434356326222,0.34478845106222955,2026-01-30 15:00:00+00:00,bearish,0.29683415625902737,0.4513505663664168,12,60.0
2026-02-02 12:15:00+00:00,bearish,True,0.23761865456043665,0.22750722245147917,0.24773008666939414,2026-02-02 12:15:00+00:00,bearish,0.2568807339449175,0.4174311926604196,0,0.0
2026-02-09 09:05:00+00:00,bullish,True,0.32284010023663423,0.05792896959888874,0.5877512308743797,2026-02-09 05:30:00+00:00,bullish,0.4588414634147884,0.586890243902482,43,215.0
2026-02-17 04:00:00+00:00,bearish,True,0.07344204272532587,0.06459360384273898,0.08229048160791277,2026-02-17 02:30:00+00:00,bearish,0.27679500520280187,0.23309053069743682,18,90.0
2026-02-17 07:25:00+00:00,bearish,True,0.08707461255793388,0.0023965489694995528,0.1717526761463682,2026-02-17 07:00:00+00:00,bearish,0.06473988439204487,0.5664739884386583,5,25.0
2026-02-24 04:00:00+00:00,bearish,True,0.10613914453958356,0.18018971049752944,0.032088578581637696,2026-02-24 00:30:00+00:00,bearish,0.09041980624318229,0.9494079655537486,42,210.0
2026-03-02 06:00:00+00:00,bearish,True,0.2603877054052885,0.27246754740864443,0.24830786340193253,2026-03-02 05:45:00+00:00,bearish,0.14121037463980882,0.6455331412101707,3,15.0
